id,company_id,disease,medicine,age,breed,pet_code,gender,pet_name,species,symptoms,treatment_date
245,1,Myxomatosis,Deworming Medication,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Diarrhea,2022-12-30
246,1,Distemper,Vitamins,2,Persian Cross,HS2018,MALE,baby,Dog ,Coughing,2023-02-25
247,1,Rabies,Pain Relievers,2,Persian Cross,HS2018,MALE,baby,Dog ,Lethargy,2021-05-16
248,1,Feline Leukemia,Antibiotics,1,Bbb,HS2005,FEMALE,summer,Dog ,Vomiting,2020-05-29
249,43,Wet Tail,Pain Relievers,1,Breed2,CT202016,MALE,chooti,CAT,Lethargy,2022-11-19
250,43,Rabies,Anti-inflammatory,30,Breed3,CT202026,FEMALE,Roki,DOG,Lethargy,2020-04-19
251,43,Parvovirus,Anti-inflammatory,6,Breed2,CT202003,FEMALE,tedi,CAT,Coughing,2023-04-01
252,43,Myxomatosis,Anti-inflammatory,2,breed 1,CT202004,FEMALE,tainy,DOG,Diarrhea,2021-07-18
253,1,Distemper,Pain Relievers,0,Bbb,HS2032,MALE,winter,Dog ,Limping,2021-08-14
254,1,Myxomatosis,Anti-inflammatory,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Lethargy,2023-10-04
255,43,Distemper,Anti-inflammatory,33,Breed3,CT202025,MALE,Seeba,DOG,Limping,2023-05-13
256,38,Rabies,Vitamins,1,Beagle,PT2003,FEMALE,Leo,Dog,Sneezing,2020-12-16
257,1,Myxomatosis,Vitamins,2,Bbb,HS2076,FEMALE,tina,Dog ,Sneezing,2024-01-27
258,43,Psittacosis,Vitamins,1,Breed1,CT202010,MALE,Wolf baby,Wolf,Itching,2020-01-20
259,1,Feline Leukemia,Vitamins,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Loss of Appetite,2022-09-02
260,43,Feline Leukemia,Deworming Medication,6,Breed2,CT202003,FEMALE,tedi,CAT,Lethargy,2021-11-21
261,43,Psittacosis,Pain Relievers,1,Breed5,CT202011,FEMALE,baby,CAT,Sneezing,2024-06-08
262,43,Wet Tail,Deworming Medication,30,Breed3,CT202026,FEMALE,Roki,DOG,Lethargy,2024-06-13
263,1,Parvovirus,Deworming Medication,3,Persian Cross,HS2028,MALE,viki,Dog ,Limping,2022-12-24
264,1,Distemper,Vitamins,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Lethargy,2020-09-27
265,1,Psittacosis,Pain Relievers,0,Bbb,HS2032,MALE,winter,Dog ,Limping,2022-11-22
266,1,Distemper,Pain Relievers,17,Persian Cross,HS2015,MALE,bady,Dog ,Lethargy,2021-09-04
267,1,Distemper,Antibiotics,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Lethargy,2020-07-04
268,38,Myxomatosis,Antibiotics,1,Beagle,PT2003,FEMALE,Leo,Dog,Limping,2020-10-08
269,1,Wet Tail,Anti-inflammatory,0,Bbb,HS2032,MALE,winter,Dog ,Coughing,2022-02-18
270,43,Psittacosis,Vitamins,1,Breed2,CT202007,MALE,Chuti kity,CAT,Lethargy,2024-03-22
271,38,Rabies,Antibiotics,5,American,PT2009,MALE,tomy,Rabbit,Loss of Appetite,2022-03-13
272,1,Wet Tail,Antibiotics,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Limping,2022-11-22
273,1,Feline Leukemia,Vitamins,2,Bbb,HS2076,FEMALE,tina,Dog ,Lethargy,2024-05-30
274,43,Wet Tail,Anti-inflammatory,30,Breed3,CT202026,FEMALE,Roki,DOG,Vomiting,2023-11-23
275,1,Rabies,Antibiotics,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Coughing,2021-08-12
276,1,Rabies,Antibiotics,2,Persian Cross,HS2018,MALE,baby,Dog ,Diarrhea,2021-05-29
277,1,Feline Leukemia,Antibiotics,2,Persian Cross,HS2018,MALE,baby,Dog ,Itching,2021-03-06
278,43,Feline Leukemia,Vitamins,1,Breed5,CT202014,MALE,saman,CAT,Coughing,2023-05-02
279,43,Rabies,Anti-inflammatory,1,Breed2,CT202007,MALE,Chuti kity,CAT,Loss of Appetite,2022-02-14
280,1,Feline Leukemia,Deworming Medication,2,Persian Cross,HS2018,MALE,baby,Dog ,Loss of Appetite,2020-08-04
281,43,Rabies,Vitamins,1,breed 1,CT202005,MALE,tobi,DOG,Limping,2023-11-14
282,1,Parvovirus,Anti-inflammatory,2,Bbb,HS2076,FEMALE,tina,Dog ,Sneezing,2023-09-07
283,43,Rabies,Vitamins,30,Breed3,CT202026,FEMALE,Roki,DOG,Lethargy,2023-12-25
284,1,Feline Leukemia,Antibiotics,1,Bbb,HS2072,MALE,summer,Dog ,Limping,2024-04-01
285,1,Feline Leukemia,Vitamins,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Vomiting,2024-01-17
286,1,Wet Tail,Deworming Medication,3,Persian Cross,HS2028,MALE,viki,Dog ,Vomiting,2022-06-23
287,1,Distemper,Pain Relievers,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Sneezing,2020-05-17
288,1,Myxomatosis,Vitamins,3,Persian Cross,HS2028,MALE,viki,Dog ,Itching,2020-03-08
289,38,Parvovirus,Anti-inflammatory,4,Bulldog,PT2008,MALE,viki,Dog,Loss of Appetite,2023-09-14
290,43,Distemper,Antibiotics,1,breed 1,CT202005,MALE,tobi,DOG,Lethargy,2024-06-08
291,43,Wet Tail,Pain Relievers,30,Breed3,CT202026,FEMALE,Roki,DOG,Diarrhea,2020-10-23
292,1,Parvovirus,Anti-inflammatory,1,Bbb,HS2072,MALE,summer,Dog ,Diarrhea,2020-02-18
293,1,Parvovirus,Antibiotics,17,Persian Cross,HS2015,MALE,bady,Dog ,Diarrhea,2022-07-25
294,1,Psittacosis,Antibiotics,0,Bbb,HS2032,MALE,winter,Dog ,Limping,2022-12-11
295,1,Psittacosis,Deworming Medication,3,Persian Cross,HS2028,MALE,viki,Dog ,Coughing,2022-08-20
296,38,Parvovirus,Pain Relievers,4,Bulldog,PT2008,MALE,viki,Dog,Loss of Appetite,2020-07-19
297,43,Wet Tail,Anti-inflammatory,3,breed 1,CT202002,MALE,tomy,DOG,Coughing,2022-01-13
298,1,Wet Tail,Antibiotics,0,Bbb,HS2032,MALE,winter,Dog ,Coughing,2022-03-15
299,43,Parvovirus,Vitamins,3,breed 1,CT202002,MALE,tomy,DOG,Lethargy,2021-06-09
300,1,Wet Tail,Deworming Medication,17,Persian Cross,HS2015,MALE,bady,Dog ,Vomiting,2024-02-08
301,43,Myxomatosis,Deworming Medication,1,breed 1,CT202005,MALE,tobi,DOG,Coughing,2020-04-20
302,43,Parvovirus,Deworming Medication,0,Breed5,CT202012,FEMALE,Test 1,CAT,Diarrhea,2021-08-06
303,43,Feline Leukemia,Pain Relievers,4,Breed1,CT202020,MALE,hiro,Wolf,Itching,2022-10-13
304,1,Wet Tail,Deworming Medication,2,Persian Cross,HS2018,MALE,baby,Dog ,Itching,2021-11-18
305,38,Wet Tail,Deworming Medication,1,Beagle,PT2003,FEMALE,Leo,Dog,Lethargy,2023-09-05
306,43,Myxomatosis,Vitamins,2,breed 1,CT202004,FEMALE,tainy,DOG,Coughing,2020-02-18
307,43,Feline Leukemia,Pain Relievers,1,Breed5,CT202014,MALE,saman,CAT,Limping,2020-10-16
308,43,Parvovirus,Anti-inflammatory,3,breed 1,CT202002,MALE,tomy,DOG,Coughing,2024-02-24
309,43,Distemper,Deworming Medication,2,Breed3,CT202015,MALE,roki,DOG,Sneezing,2023-06-06
310,43,Rabies,Antibiotics,1,breed 1,CT202005,MALE,tobi,DOG,Coughing,2020-06-09
311,43,Distemper,Vitamins,0,Breed5,CT202012,FEMALE,Test 1,CAT,Loss of Appetite,2020-08-12
312,1,Distemper,Vitamins,17,Persian Cross,HS2015,MALE,bady,Dog ,Vomiting,2020-06-23
313,43,Parvovirus,Antibiotics,4,Breed1,CT202020,MALE,hiro,Wolf,Itching,2023-08-05
314,38,Feline Leukemia,Deworming Medication,16,Bulldog,PT2002,MALE,Luna,Dog,Loss of Appetite,2024-01-10
315,38,Myxomatosis,Deworming Medication,1,Beagle,PT2003,FEMALE,Leo,Dog,Sneezing,2020-10-25
316,1,Distemper,Antibiotics,1,Bbb,HS2072,MALE,summer,Dog ,Itching,2021-05-31
317,43,Parvovirus,Anti-inflammatory,4,Breed1,CT202020,MALE,hiro,Wolf,Itching,2022-09-24
318,1,Wet Tail,Anti-inflammatory,1,Bbb,HS2072,MALE,summer,Dog ,Coughing,2022-10-29
319,1,Psittacosis,Deworming Medication,1,Bbb,HS2072,MALE,summer,Dog ,Coughing,2021-09-01
320,43,Myxomatosis,Vitamins,1,breed 1,CT202005,MALE,tobi,DOG,Limping,2020-06-06
321,1,Parvovirus,Pain Relievers,1,Bbb,HS2005,FEMALE,summer,Dog ,Itching,2022-07-10
322,43,Wet Tail,Vitamins,1,Breed1,CT202010,MALE,Wolf baby,Wolf,Itching,2023-08-12
323,1,Wet Tail,Pain Relievers,1,Bbb,HS2005,FEMALE,summer,Dog ,Coughing,2022-08-14
324,43,Psittacosis,Anti-inflammatory,1,Breed5,CT202014,MALE,saman,CAT,Itching,2020-12-26
325,1,Psittacosis,Anti-inflammatory,0,Bbb,HS2032,MALE,winter,Dog ,Vomiting,2021-12-23
326,1,Wet Tail,Anti-inflammatory,2,Bbb,HS2076,FEMALE,tina,Dog ,Limping,2020-09-11
327,43,Parvovirus,Pain Relievers,1,Breed2,CT202016,MALE,chooti,CAT,Vomiting,2020-05-20
328,1,Wet Tail,Vitamins,3,Persian Cross,HS2028,MALE,viki,Dog ,Lethargy,2022-09-10
329,1,Distemper,Pain Relievers,0,Bbb,HS2032,MALE,winter,Dog ,Limping,2020-01-26
330,43,Rabies,Antibiotics,1,breed 1,CT202005,MALE,tobi,DOG,Diarrhea,2022-12-20
331,1,Psittacosis,Anti-inflammatory,1,Bbb,HS2072,MALE,summer,Dog ,Vomiting,2021-05-18
332,43,Psittacosis,Deworming Medication,30,Breed3,CT202026,FEMALE,Roki,DOG,Sneezing,2024-02-08
333,1,Rabies,Vitamins,2,Persian Cross,HS2018,MALE,baby,Dog ,Lethargy,2022-01-04
334,1,Myxomatosis,Antibiotics,2,Persian Cross,HS2018,MALE,baby,Dog ,Lethargy,2022-10-07
335,38,Feline Leukemia,Antibiotics,1,Beagle,PT2003,FEMALE,Leo,Dog,Sneezing,2023-04-24
336,43,Distemper,Vitamins,33,Breed3,CT202025,MALE,Seeba,DOG,Limping,2024-01-11
337,43,Parvovirus,Anti-inflammatory,1,breed 1,CT202005,MALE,tobi,DOG,Coughing,2021-03-17
338,1,Myxomatosis,Anti-inflammatory,2,Bbb,HS2076,FEMALE,tina,Dog ,Coughing,2020-07-02
339,43,Parvovirus,Pain Relievers,6,Breed2,CT202003,FEMALE,tedi,CAT,Limping,2023-10-25
340,1,Feline Leukemia,Deworming Medication,1,Bbb,HS2072,MALE,summer,Dog ,Vomiting,2024-03-09
341,43,Distemper,Anti-inflammatory,33,Breed3,CT202025,MALE,Seeba,DOG,Itching,2023-03-29
342,1,Myxomatosis,Vitamins,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Coughing,2020-09-13
343,1,Distemper,Anti-inflammatory,2,Bbb,HS2076,FEMALE,tina,Dog ,Lethargy,2023-04-02
344,1,Parvovirus,Deworming Medication,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Vomiting,2021-10-25
345,43,Distemper,Pain Relievers,33,Breed3,CT202025,MALE,Seeba,DOG,Lethargy,2023-05-28
346,1,Myxomatosis,Pain Relievers,7,bbb,HS2077,FEMALE,tiki,Cat,Itching,2023-06-26
347,43,Rabies,Vitamins,30,Breed3,CT202026,FEMALE,Roki,DOG,Sneezing,2022-12-31
348,1,Rabies,Antibiotics,3,Persian Cross,HS2028,MALE,viki,Dog ,Limping,2023-12-24
349,1,Myxomatosis,Vitamins,17,Persian Cross,HS2015,MALE,bady,Dog ,Lethargy,2023-02-16
350,43,Parvovirus,Pain Relievers,1,Breed2,CT202007,MALE,Chuti kity,CAT,Coughing,2021-09-15
351,43,Parvovirus,Pain Relievers,2,breed 1,CT202004,FEMALE,tainy,DOG,Sneezing,2022-12-02
352,38,Feline Leukemia,Deworming Medication,16,Bulldog,PT2002,MALE,Luna,Dog,Lethargy,2020-10-27
353,38,Distemper,Vitamins,5,American,PT2009,MALE,tomy,Rabbit,Loss of Appetite,2023-03-09
354,38,Rabies,Antibiotics,16,Bulldog,PT2002,MALE,Luna,Dog,Coughing,2020-02-05
355,1,Myxomatosis,Anti-inflammatory,2,Persian Cross,HS2018,MALE,baby,Dog ,Itching,2023-07-11
356,43,Myxomatosis,Vitamins,0,Breed5,CT202012,FEMALE,Test 1,CAT,Limping,2024-04-18
357,1,Parvovirus,Deworming Medication,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Sneezing,2021-05-29
358,1,Rabies,Deworming Medication,2,Persian Cross,HS2018,MALE,baby,Dog ,Vomiting,2023-04-28
359,1,Rabies,Pain Relievers,1,Bbb,HS2072,MALE,summer,Dog ,Loss of Appetite,2023-02-09
360,1,Psittacosis,Deworming Medication,1,Bbb,HS2005,FEMALE,summer,Dog ,Itching,2024-04-01
361,43,Wet Tail,Anti-inflammatory,2,Breed3,CT202015,MALE,roki,DOG,Sneezing,2022-11-30
362,1,Feline Leukemia,Vitamins,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Coughing,2024-03-01
363,1,Myxomatosis,Vitamins,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Limping,2023-04-11
364,1,Feline Leukemia,Pain Relievers,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Vomiting,2024-05-12
365,43,Distemper,Pain Relievers,2,breed 1,CT202004,FEMALE,tainy,DOG,Vomiting,2020-11-03
366,1,Wet Tail,Vitamins,2,Persian Cross,HS2018,MALE,baby,Dog ,Loss of Appetite,2022-03-17
367,43,Parvovirus,Pain Relievers,6,Breed2,CT202003,FEMALE,tedi,CAT,Itching,2024-04-07
368,43,Distemper,Vitamins,2,breed 1,CT202004,FEMALE,tainy,DOG,Limping,2022-08-05
369,43,Distemper,Pain Relievers,1,Breed2,CT202016,MALE,chooti,CAT,Limping,2023-11-06
370,1,Rabies,Vitamins,0,Bbb,HS2032,MALE,winter,Dog ,Coughing,2022-11-26
371,38,Wet Tail,Anti-inflammatory,1,Beagle,PT2003,FEMALE,Leo,Dog,Itching,2024-06-15
372,43,Feline Leukemia,Antibiotics,1,breed 1,CT202005,MALE,tobi,DOG,Vomiting,2022-09-03
373,43,Feline Leukemia,Pain Relievers,3,breed 1,CT202002,MALE,tomy,DOG,Lethargy,2023-05-16
374,1,Feline Leukemia,Vitamins,17,Persian Cross,HS2015,MALE,bady,Dog ,Vomiting,2020-08-05
375,1,Parvovirus,Deworming Medication,3,Persian Cross,HS2028,MALE,viki,Dog ,Lethargy,2021-01-03
376,43,Rabies,Antibiotics,1,Breed5,CT202011,FEMALE,baby,CAT,Vomiting,2022-06-16
377,1,Parvovirus,Vitamins,1,Bbb,HS2072,MALE,summer,Dog ,Loss of Appetite,2020-07-19
378,38,Wet Tail,Antibiotics,4,Bulldog,PT2008,MALE,viki,Dog,Itching,2021-01-20
379,1,Wet Tail,Anti-inflammatory,7,bbb,HS2077,FEMALE,tiki,Cat,Sneezing,2023-08-27
380,43,Rabies,Anti-inflammatory,1,Breed2,CT202007,MALE,Chuti kity,CAT,Diarrhea,2021-06-12
381,1,Feline Leukemia,Anti-inflammatory,1,Bbb,HS2005,FEMALE,summer,Dog ,Lethargy,2023-02-16
382,1,Feline Leukemia,Anti-inflammatory,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Sneezing,2022-07-16
383,43,Psittacosis,Anti-inflammatory,1,Breed5,CT202011,FEMALE,baby,CAT,Limping,2021-06-30
384,38,Feline Leukemia,Pain Relievers,16,Bulldog,PT2002,MALE,Luna,Dog,Vomiting,2020-01-04
385,43,Distemper,Vitamins,6,Breed2,CT202003,FEMALE,tedi,CAT,Lethargy,2020-06-16
386,1,Myxomatosis,Pain Relievers,17,Persian Cross,HS2015,MALE,bady,Dog ,Vomiting,2023-10-04
387,38,Rabies,Antibiotics,1,Beagle,PT2003,FEMALE,Leo,Dog,Itching,2020-07-17
388,1,Parvovirus,Vitamins,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Itching,2024-04-14
389,43,Parvovirus,Antibiotics,2,breed 1,CT202004,FEMALE,tainy,DOG,Limping,2020-05-17
390,1,Feline Leukemia,Antibiotics,3,Persian Cross,HS2028,MALE,viki,Dog ,Lethargy,2023-11-07
391,38,Wet Tail,Vitamins,4,Bulldog,PT2008,MALE,viki,Dog,Limping,2022-03-12
392,43,Myxomatosis,Antibiotics,0,Breed5,CT202012,FEMALE,Test 1,CAT,Diarrhea,2022-09-08
393,1,Parvovirus,Vitamins,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Coughing,2023-06-14
394,43,Rabies,Anti-inflammatory,0,Breed5,CT202012,FEMALE,Test 1,CAT,Coughing,2023-09-26
395,43,Parvovirus,Pain Relievers,33,Breed3,CT202025,MALE,Seeba,DOG,Itching,2023-06-16
396,38,Feline Leukemia,Deworming Medication,1,Beagle,PT2003,FEMALE,Leo,Dog,Lethargy,2023-10-09
397,43,Rabies,Antibiotics,3,breed 1,CT202002,MALE,tomy,DOG,Loss of Appetite,2022-09-09
398,43,Myxomatosis,Antibiotics,1,breed 1,CT202005,MALE,tobi,DOG,Sneezing,2022-09-23
399,43,Distemper,Pain Relievers,2,breed 1,CT202004,FEMALE,tainy,DOG,Lethargy,2024-03-26
400,1,Parvovirus,Pain Relievers,3,Persian Cross,HS2028,MALE,viki,Dog ,Diarrhea,2024-01-19
401,1,Myxomatosis,Pain Relievers,17,Persian Cross,HS2015,MALE,bady,Dog ,Diarrhea,2020-10-15
402,43,Wet Tail,Vitamins,2,breed 1,CT202004,FEMALE,tainy,DOG,Sneezing,2020-08-29
403,1,Rabies,Deworming Medication,2,Persian Cross,HS2018,MALE,baby,Dog ,Loss of Appetite,2022-07-25
404,43,Distemper,Vitamins,4,Breed1,CT202020,MALE,hiro,Wolf,Itching,2021-03-09
405,43,Wet Tail,Pain Relievers,3,breed 1,CT202002,MALE,tomy,DOG,Diarrhea,2024-04-09
406,1,Myxomatosis,Antibiotics,7,bbb,HS2077,FEMALE,tiki,Cat,Vomiting,2021-03-04
407,1,Feline Leukemia,Anti-inflammatory,2,Persian Cross,HS2018,MALE,baby,Dog ,Limping,2021-01-18
408,1,Parvovirus,Antibiotics,1,Bbb,HS2072,MALE,summer,Dog ,Diarrhea,2024-01-22
409,43,Psittacosis,Antibiotics,33,Breed3,CT202025,MALE,Seeba,DOG,Loss of Appetite,2021-05-26
410,1,Myxomatosis,Antibiotics,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Limping,2020-09-25
411,43,Myxomatosis,Pain Relievers,3,breed 1,CT202002,MALE,tomy,DOG,Limping,2023-02-20
412,38,Wet Tail,Antibiotics,4,Bulldog,PT2008,MALE,viki,Dog,Sneezing,2020-05-06
413,43,Myxomatosis,Deworming Medication,30,Breed3,CT202026,FEMALE,Roki,DOG,Lethargy,2022-10-27
414,38,Parvovirus,Vitamins,1,Beagle,PT2003,FEMALE,Leo,Dog,Loss of Appetite,2023-09-23
415,43,Psittacosis,Pain Relievers,1,Breed2,CT202016,MALE,chooti,CAT,Sneezing,2022-12-22
416,43,Myxomatosis,Deworming Medication,2,breed 1,CT202004,FEMALE,tainy,DOG,Loss of Appetite,2023-04-26
417,43,Feline Leukemia,Antibiotics,2,Breed3,CT202015,MALE,roki,DOG,Vomiting,2024-06-18
418,43,Feline Leukemia,Pain Relievers,1,Breed2,CT202016,MALE,chooti,CAT,Vomiting,2020-03-28
419,1,Rabies,Deworming Medication,1,Bbb,HS2005,FEMALE,summer,Dog ,Itching,2020-07-01
420,43,Myxomatosis,Vitamins,0,Breed5,CT202012,FEMALE,Test 1,CAT,Coughing,2022-05-04
421,43,Feline Leukemia,Antibiotics,4,Breed1,CT202020,MALE,hiro,Wolf,Lethargy,2021-12-30
422,43,Parvovirus,Anti-inflammatory,1,Breed1,CT202010,MALE,Wolf baby,Wolf,Vomiting,2022-01-09
423,1,Psittacosis,Vitamins,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Coughing,2020-08-30
424,43,Parvovirus,Anti-inflammatory,1,Breed5,CT202011,FEMALE,baby,CAT,Loss of Appetite,2021-07-16
425,1,Myxomatosis,Deworming Medication,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Limping,2021-01-29
426,43,Myxomatosis,Vitamins,1,Breed5,CT202014,MALE,saman,CAT,Coughing,2023-12-08
427,1,Myxomatosis,Deworming Medication,7,bbb,HS2077,FEMALE,tiki,Cat,Sneezing,2020-12-10
428,43,Distemper,Vitamins,4,Breed1,CT202020,MALE,hiro,Wolf,Itching,2020-06-01
429,43,Distemper,Vitamins,33,Breed3,CT202025,MALE,Seeba,DOG,Lethargy,2020-08-06
430,1,Rabies,Pain Relievers,0,Bbb,HS2032,MALE,winter,Dog ,Limping,2021-05-11
431,1,Feline Leukemia,Antibiotics,1,Bbb,HS2072,MALE,summer,Dog ,Loss of Appetite,2021-01-21
432,43,Wet Tail,Vitamins,33,Breed3,CT202025,MALE,Seeba,DOG,Limping,2022-02-09
433,43,Parvovirus,Anti-inflammatory,1,breed 1,CT202005,MALE,tobi,DOG,Lethargy,2020-12-06
434,1,Feline Leukemia,Anti-inflammatory,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Diarrhea,2022-03-23
435,1,Myxomatosis,Anti-inflammatory,2,Bbb,HS2076,FEMALE,tina,Dog ,Coughing,2020-11-03
436,43,Rabies,Pain Relievers,0,Breed5,CT202012,FEMALE,Test 1,CAT,Sneezing,2024-03-21
437,43,Distemper,Pain Relievers,3,breed 1,CT202002,MALE,tomy,DOG,Loss of Appetite,2022-04-17
438,43,Psittacosis,Vitamins,0,Breed5,CT202012,FEMALE,Test 1,CAT,Vomiting,2021-03-21
439,1,Myxomatosis,Anti-inflammatory,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Vomiting,2020-02-11
440,1,Rabies,Vitamins,0,Bbb,HS2032,MALE,winter,Dog ,Itching,2022-07-29
441,1,Wet Tail,Deworming Medication,3,Persian Cross,HS2028,MALE,viki,Dog ,Limping,2021-04-20
442,1,Psittacosis,Pain Relievers,17,Persian Cross,HS2015,MALE,bady,Dog ,Limping,2022-06-15
443,43,Rabies,Anti-inflammatory,2,breed 1,CT202004,FEMALE,tainy,DOG,Limping,2020-07-10
444,43,Psittacosis,Deworming Medication,1,Breed2,CT202016,MALE,chooti,CAT,Diarrhea,2023-10-13
445,1,Rabies,Vitamins,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Limping,2021-04-17
446,43,Myxomatosis,Antibiotics,4,Breed1,CT202020,MALE,hiro,Wolf,Lethargy,2020-12-02
447,1,Myxomatosis,Antibiotics,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Coughing,2021-07-01
448,1,Rabies,Anti-inflammatory,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Coughing,2024-07-10
449,43,Feline Leukemia,Pain Relievers,1,Breed2,CT202007,MALE,Chuti kity,CAT,Diarrhea,2021-07-18
450,43,Myxomatosis,Deworming Medication,1,breed 1,CT202005,MALE,tobi,DOG,Itching,2020-12-09
451,1,Distemper,Pain Relievers,0,Bbb,HS2032,MALE,winter,Dog ,Diarrhea,2022-08-10
452,1,Distemper,Antibiotics,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Sneezing,2023-07-26
453,1,Parvovirus,Anti-inflammatory,17,Persian Cross,HS2015,MALE,bady,Dog ,Vomiting,2023-04-13
454,43,Rabies,Anti-inflammatory,1,Breed2,CT202007,MALE,Chuti kity,CAT,Loss of Appetite,2021-08-27
455,38,Myxomatosis,Pain Relievers,4,Bulldog,PT2008,MALE,viki,Dog,Diarrhea,2021-01-26
456,1,Wet Tail,Pain Relievers,3,Persian Cross,HS2028,MALE,viki,Dog ,Lethargy,2022-03-24
457,1,Feline Leukemia,Antibiotics,1,Bbb,HS2005,FEMALE,summer,Dog ,Coughing,2023-07-31
458,1,Parvovirus,Anti-inflammatory,2,Persian Cross,HS2018,MALE,baby,Dog ,Coughing,2022-10-01
459,43,Rabies,Pain Relievers,0,Breed5,CT202012,FEMALE,Test 1,CAT,Loss of Appetite,2021-09-08
460,43,Psittacosis,Vitamins,2,breed 1,CT202004,FEMALE,tainy,DOG,Coughing,2022-05-31
461,1,Rabies,Pain Relievers,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Diarrhea,2024-03-11
462,1,Rabies,Deworming Medication,0,Bbb,HS2032,MALE,winter,Dog ,Itching,2020-10-15
463,43,Psittacosis,Antibiotics,1,Breed2,CT202016,MALE,chooti,CAT,Coughing,2024-01-02
464,43,Feline Leukemia,Anti-inflammatory,1,Breed2,CT202016,MALE,chooti,CAT,Limping,2021-10-11
465,38,Feline Leukemia,Anti-inflammatory,16,Bulldog,PT2002,MALE,Luna,Dog,Itching,2022-10-05
466,1,Wet Tail,Vitamins,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Loss of Appetite,2023-07-05
467,1,Feline Leukemia,Vitamins,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Itching,2022-10-12
468,38,Feline Leukemia,Pain Relievers,5,American,PT2009,MALE,tomy,Rabbit,Loss of Appetite,2020-12-28
469,43,Parvovirus,Antibiotics,1,Breed2,CT202007,MALE,Chuti kity,CAT,Limping,2024-01-08
470,43,Distemper,Pain Relievers,1,Breed2,CT202016,MALE,chooti,CAT,Coughing,2023-10-28
471,43,Parvovirus,Antibiotics,1,Breed1,CT202010,MALE,Wolf baby,Wolf,Loss of Appetite,2023-10-25
472,43,Myxomatosis,Deworming Medication,1,Breed2,CT202016,MALE,chooti,CAT,Diarrhea,2020-11-05
473,43,Feline Leukemia,Vitamins,1,Breed2,CT202016,MALE,chooti,CAT,Itching,2022-06-05
474,1,Wet Tail,Vitamins,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Limping,2020-12-29
475,43,Parvovirus,Deworming Medication,30,Breed3,CT202026,FEMALE,Roki,DOG,Sneezing,2021-07-29
476,38,Distemper,Pain Relievers,5,American,PT2009,MALE,tomy,Rabbit,Limping,2022-07-20
477,1,Distemper,Anti-inflammatory,2,Bbb,HS2076,FEMALE,tina,Dog ,Lethargy,2020-11-22
478,1,Parvovirus,Vitamins,3,Persian Cross,HS2028,MALE,viki,Dog ,Coughing,2020-08-24
479,43,Distemper,Antibiotics,1,Breed2,CT202007,MALE,Chuti kity,CAT,Vomiting,2022-08-03
480,1,Rabies,Deworming Medication,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Vomiting,2024-06-26
481,43,Feline Leukemia,Anti-inflammatory,0,Breed5,CT202012,FEMALE,Test 1,CAT,Lethargy,2022-08-02
482,43,Myxomatosis,Pain Relievers,0,Breed5,CT202012,FEMALE,Test 1,CAT,Vomiting,2020-08-08
483,43,Psittacosis,Anti-inflammatory,1,breed 1,CT202005,MALE,tobi,DOG,Limping,2021-12-16
484,38,Psittacosis,Pain Relievers,4,Bulldog,PT2008,MALE,viki,Dog,Diarrhea,2023-01-24
485,38,Wet Tail,Anti-inflammatory,16,Bulldog,PT2002,MALE,Luna,Dog,Limping,2022-11-07
486,1,Rabies,Antibiotics,3,Persian Cross,HS2028,MALE,viki,Dog ,Lethargy,2022-07-28
487,38,Distemper,Deworming Medication,4,Bulldog,PT2008,MALE,viki,Dog,Sneezing,2021-04-17
488,1,Feline Leukemia,Vitamins,17,Persian Cross,HS2015,MALE,bady,Dog ,Vomiting,2020-07-16
489,43,Psittacosis,Vitamins,0,Breed5,CT202012,FEMALE,Test 1,CAT,Sneezing,2020-04-05
